Chernobyl_disaster,Rocketman_(film),1,1
China,Falcon_9,0,1
China,Faye_Dunaway,2,0
China,Liverpool_F,2,0
"Citizenship_(Amendment)_Act,_2019",Marvel_Cinematic_Universe,0,2
"Citizenship_(Amendment)_Act,_2019",North_Korea,1,2
"Citizenship_(Amendment)_Act,_2019",Notre-Dame_de_Paris_fire,0,0
Cristiano_Ronaldo,Gemini_Man_(film),2,1
Cristiano_Ronaldo,Golden_Lion,2,1
Cristiano_Ronaldo,United_States_Congress,0,0
Crore,DC_Extended_Universe,0,1
Crore,Doris_Day,0,0
Crore,Elton_John,0,1
Crore,Goodfellas,0,1
Crore,Notre-Dame_de_Paris_fire,2,0
Crore,Rocketman_(film),2,1
Crore,Sudden_unexpected_death_in_epilepsy,2,1
Cyberpunk_2077,DC_Comics,2,0
Cyberpunk_2077,Doris_Day,1,2
Cyberpunk_2077,Fallout_3,2,2
Cyberpunk_2077,No_One_Like_You,1,0
Cyberpunk_2077,Once_Upon_a_Time_in_Hollywood,0,1
Cyberpunk_2077,Robert_De_Niro,2,1
Dark_Phoenix_(film),Jake_Paul,2,0
Dark_Phoenix_(film),Narendra_Modi,0,2
Dark_Phoenix_(film),Nipsey_Hussle,2,0
Dark_Phoenix_(film),No_One_Like_You,2,2
Dark_Phoenix_(film),We_Will_Rock_You,1,1
David_Benioff,DC_Comics,0,0
David_Benioff,Dwayne_Johnson,0,1
David_Benioff,Madman_Across_the_Water,0,2
David_Benioff,Serie_A,0,1
David_Benioff,Team_Trees,0,0
David_Benioff,The_Act_(TV_series),1,1
DC_Comics,Ed_Sheeran,1,2
DC_Comics,Netflix,1,0
DC_Comics,Old_Town_Road,1,1
DC_Comics,Once_Upon_a_Time_in_Hollywood,1,2
DC_Comics,The_Witcher_(TV_series),0,1
DC_Comics,United_States_House_of_Representatives,0,0
DC_Extended_Universe,Elon_Musk,1,0
DC_Extended_Universe,Thanos,1,0
Death_(Marvel_Comics),Joey_King,1,0
Death_(Marvel_Comics),The_Fat_Blue_Line,0,1
Death_(Marvel_Comics),The_Irishman,0,2
Death_(Marvel_Comics),The_Lion_King_(2019_film),2,1
Death_(Marvel_Comics),Toy_Story_4,0,2
Death_of_Jeffrey_Epstein,Scarlett_Johansson,0,1
Deepfake,Disney_Channel,2,0
Deepfake,Elon_Musk,1,0
Deepfake,Jimmy_Wales,0,1
Deepfake,Joe_Pesci,1,1
Deepfake,Madman_Across_the_Water,1,2
Deepfake,Taxi_Driver,2,1
Deepfake,United_States_House_of_Representatives,2,2
Disney,Elizabeth_II,2,0
Disney,George_Lucas,2,1
Disney,Keanu_Reeves,1,1
Disney,Keith_Richards,0,2
Disney,List_of_Bollywood_films_of_2019,2,0
Disney_Channel,FIRST_Robotics_Competition,1,2
Disney_Channel,Goodfellas,2,1
Disney_Channel,Jake_Paul,0,0
Disney_Channel,Luke_Perry,1,0
Disney_Channel,Pripyat,0,0
Disney_Channel,Star_Wars_sequel_trilogy,0,0
Donald_Trump,Game_of_Thrones,2,2
Donald_Trump,Jimmy_Hoffa,1,2
Donald_Trump,The_Bells_(Game_of_Thrones),1,2
Donald_Trump,Vito_Corleone,1,2
Dumbo_(2019_film),Team_Trees,2,2
Dwayne_Johnson,Frank_Sheeran,0,1
Dwayne_Johnson,Joaquin_Phoenix,1,0
Dwayne_Johnson,Joaquin_Phoenix,0,0
Dwayne_Johnson,Shallow_(Lady_Gaga_and_Bradley_Cooper_song),1,0
Dwayne_Johnson,United_States_Senate,1,0
Ed_Sheeran,Factitious_disorder_imposed_on_another,2,2
Ed_Sheeran,War_(2019_film),0,1
Elizabeth_II,FIRST_Robotics_Competition,0,1
Elizabeth_II,Golden_Lion,0,0
Elizabeth_II,Once_Upon_a_Time_in_Hollywood,0,1
Elizabeth_II,Pinocchio_(1940_film),1,1
Elizabeth_II,Saturday_Night_Live,1,0
Elizabeth_II,Ted_Bundy,1,1
Elon_Musk,Game_of_Thrones_(season_4),0,1
Elon_Musk,Gandhi_Jayanti,1,1
Elon_Musk,Luke_Perry,0,0
Elon_Musk,Murder_of_Dee_Dee_Blanchard,2,0
Elon_Musk,PewDiePie,1,0
Elon_Musk,Pinocchio_(1940_film),1,0
Elon_Musk,River_Phoenix,2,0
Elon_Musk,Ronaldo_(Brazilian_footballer),1,1
Elon_Musk,Team_Trees,0,2
Elon_Musk,United_States_House_of_Representatives,0,0
Elton_John,Falcon_9,0,1
Elton_John,Get_Out,1,2
Elton_John,Ilhan_Omar,2,1
"Extremely_Wicked,_Shockingly_Evil_and_Vile",Golden_Lion,2,1
"Extremely_Wicked,_Shockingly_Evil_and_Vile",Immigration_policy_of_Donald_Trump,0,0
"Extremely_Wicked,_Shockingly_Evil_and_Vile",Jordan_Peele,0,1
"Extremely_Wicked,_Shockingly_Evil_and_Vile",Karl_Lagerfeld,2,1
"Extremely_Wicked,_Shockingly_Evil_and_Vile",Marlon_Brando,0,1
"Extremely_Wicked,_Shockingly_Evil_and_Vile",Marlon_Brando,0,2
"Extremely_Wicked,_Shockingly_Evil_and_Vile",Marvel_Cinematic_Universe,2,1
"Extremely_Wicked,_Shockingly_Evil_and_Vile",Saturday_Night_Live,2,2
"Extremely_Wicked,_Shockingly_Evil_and_Vile",Sony_Pictures,1,2
"Extremely_Wicked,_Shockingly_Evil_and_Vile",The_Fat_Blue_Line,2,1
Fabio_Quagliarella,Inherent_Vice,0,1
Fabio_Quagliarella,Martin_Scorsese,1,2
Fabio_Quagliarella,PayPal,2,2
Fabio_Quagliarella,Shazam!_(film),1,2
Fabio_Quagliarella,Tesla_Cybertruck,2,1
Fabio_Quagliarella,The_Bitch_Is_Back,2,2
Fabio_Quagliarella,The_Witcher_(TV_series),1,1
Factitious_disorder_imposed_on_another,The_Witcher_(TV_series),0,0
Falcon_9,Pedro_Pascal,0,0
Falcon_9,Technological_singularity,2,1
Falcon_9,Todd_Phillips,0,1
Falcon_9,Zac_Efron,2,2
Fallout_3,Uncanny_valley,1,1
Faye_Dunaway,List_of_highest-grossing_films,1,1
Faye_Dunaway,Pinocchio_(1940_film),2,2
Faye_Dunaway,S,0,1
Faye_Dunaway,Thanos,1,1
Faye_Dunaway,Us_(2019_film),2,2
FIRST_Robotics_Competition,Golden_Lion,0,2
FIRST_Robotics_Competition,Ilhan_Omar,2,0
FIRST_Robotics_Competition,Old_Town_Road,1,0
FIRST_Robotics_Competition,Patricia_Arquette,2,1
FIRST_Robotics_Competition,Toy_Story_4,0,1
Frank_Hamer,Jimmy_Hoffa,1,0
Frank_Sheeran,The_Bells_(Game_of_Thrones),1,1
Freddie_Mercury,Keanu_Reeves,0,0
Freddie_Mercury,"Rachel,_Jack_and_Ashley_Too",2,2
Game_of_Thrones,Luke_Perry,0,1
Game_of_Thrones,Robin_Williams,0,0
Game_of_Thrones,The_Bells_(Game_of_Thrones),2,0
Game_of_Thrones,Zac_Efron,1,0
Game_of_Thrones_(season_4),Me_(book),2,2
Game_of_Thrones_(season_4),Taxi_Driver,2,1
Game_of_Thrones_(season_4),The_Witcher_(TV_series),0,0
Game_of_Thrones_(season_8),List_of_Bollywood_films_of_2019,2,1
Game_of_Thrones_(season_8),The_Fat_Blue_Line,1,1
Gandhi_Jayanti,List_of_murdered_hip_hop_musicians,1,0
Gemini_Man_(film),The_Bells_(Game_of_Thrones),1,0
George_Lucas,Keith_Richards,1,1
George_Lucas,List_of_murdered_hip_hop_musicians,0,1
George_Lucas,Liverpool_F,2,1
George_Lucas,Old_Town_Road,1,2
George_Lucas,Old_Town_Road,0,0
George_Lucas,United_States,2,0
Get_Out,Sudden_unexpected_death_in_epilepsy,1,0
Glass_(2019_film),Jimmy_Hoffa,1,2
Glass_(2019_film),List_of_Marvel_Cinematic_Universe_films,2,0
Glass_(2019_film),Old_Town_Road,0,1
Glass_(2019_film),The_King_of_Comedy_(film),1,1
Golden_Lion,Keanu_Reeves,0,0
Golden_Lion,Made_in_England_(Elton_John_album),2,1
Golden_Lion,Perform_This_Way,0,1
Golden_Lion,Saturday_Night_Live,2,1
Golden_Lion,Star_Trek_Into_Darkness,0,1
Golden_Lion,Woody_Harrelson,2,2
Goodfellas,Joe_Pesci,2,0
Goodfellas,Rami_Malek,1,1
Goodfellas,Scarlett_Johansson,1,1
Goodfellas,Speedball_(drug),1,1
Goodfellas,The_Act_(TV_series),1,0
Gotham_City,Live_Aid,0,0
Gotham_City,Martin_Scorsese,1,1
Her_(film),Jimmy_Wales,1,1
Her_(film),Robin_Williams,0,2
Ilhan_Omar,Immigration_policy_of_Donald_Trump,1,1
Ilhan_Omar,Keith_Richards,0,1
Ilhan_Omar,Murder_of_Dee_Dee_Blanchard,2,0
Ilhan_Omar,Rocketman_(film),1,0
Ilhan_Omar,The_Act_(TV_series),0,0
Immigration_policy_of_Donald_Trump,Joe_Pesci,2,2
Immigration_policy_of_Donald_Trump,Juventus_F,0,0
Immigration_policy_of_Donald_Trump,Live_Aid,2,0
Immigration_policy_of_Donald_Trump,PayPal,1,1
Immigration_policy_of_Donald_Trump,Speedball_(drug),2,1
Immigration_policy_of_Donald_Trump,Team_Trees,1,1
Immigration_policy_of_Donald_Trump,The_Bells_(Game_of_Thrones),1,0
India,Joker_(2019_film),0,2
India,Keanu_Reeves,0,1
India,List_of_highest-grossing_films,0,0
India,LoveGame,1,1
India,United_States,1,0
Inherent_Vice,Marvel_Studios,0,1
Inherent_Vice,Musical,2,1
Inherent_Vice,Play_the_Game_(song),1,0
Inherent_Vice,Star_Trek_Into_Darkness,0,1
It_Chapter_Two,The_Irishman,0,2
It_Chapter_Two,United_States_Congress,1,2
Jake_Paul,Marvel_Cinematic_Universe,1,2
Jake_Paul,Netflix,1,1
Jake_Paul,No_Time_to_Die,2,1
Jake_Paul,Ric_Ocasek,0,2
Jake_Paul,Russell_Bufalino,2,0
Jake_Paul,Sudden_unexpected_death_in_epilepsy,1,0
Jake_Paul,The_Conjuring_Universe,1,1
Jake_Paul,Will_Smith,0,0
Jason_Momoa,Marlon_Brando,1,1
Jason_Momoa,"Rachel,_Jack_and_Ashley_Too",2,2
Jason_Momoa,The_Highwaymen_(film),1,0
Jason_Momoa,Todd_Phillips,0,2
Jason_Momoa,Vine_(service),0,2
Jeffrey_Epstein,Marie_Fredriksson,1,2
Jeffrey_Epstein,Murder_of_Dee_Dee_Blanchard,2,0
Jeffrey_Epstein,Second_screen,1,2
Jeffrey_Epstein,The_Iron_Throne_(Game_of_Thrones),1,2
Jimmy_Hoffa,List_of_murdered_hip_hop_musicians,0,0
Jimmy_Hoffa,Musical,0,2
Jimmy_Hoffa,Ric_Ocasek,2,2
Jimmy_Wales,Leonardo_DiCaprio,1,0
Joaquin_Phoenix,Lady_Gaga,2,1
Joaquin_Phoenix,Patricia_Arquette,1,2
Jodhi_May,LoveGame,0,1
Jodhi_May,SpaceX,2,0
Jodhi_May,The_Act_(TV_series),1,1
Jodhi_May,Vine_(service),0,0
Joey_King,Once_Upon_a_Time_in_Hollywood,0,2
Joey_King,Ted_Bundy,1,0
Joe_Pesci,List_of_Marvel_Cinematic_Universe_films,1,0
Joe_Pesci,No_One_Like_You,2,2
Joe_Pesci,"Rachel,_Jack_and_Ashley_Too",2,2
Joe_Pesci,Rocketman_(film),1,0
Joe_Pesci,Thanos,1,0
Joker_(2019_film),Play_the_Game_(song),1,2
Joker_(2019_film),Russell_Bufalino,2,2
Joker_(2019_film),The_Crown_(TV_series),2,2
Joker_(2019_film),The_Departed,1,2
Joker_(2019_film),Winterfell_(Game_of_Thrones_episode),1,2
Joker_(2019_film),Woody_Harrelson,0,1
Jordan_Peele,The_Act_(TV_series),0,0
Jordan_Peele,The_Irishman,0,0
Juventus_F,The_King_of_Comedy_(film),0,2
Karl_Lagerfeld,Made_in_England_(Elton_John_album),1,0
Karl_Lagerfeld,Thanos,0,0
Keanu_Reeves,S,1,0
Keanu_Reeves,The_Departed,1,0
Keith_Richards,Ric_Ocasek,0,1
Keith_Richards,The_Highwaymen_(film),0,2
Keith_Richards,The_Squad_(United_States_Congress),2,2
Kevin_Costner,Premier_League,2,0
Kevin_Costner,Robert_De_Niro,0,2
Kevin_Costner,Robin_Williams,0,2
Kevin_Costner,The_Mandalorian,2,0
Kevin_Costner,Toy_Story_4,2,2
Lady_Gaga,"Rachel,_Jack_and_Ashley_Too",1,0
Lady_Gaga,Second_screen,2,2
Lady_Gaga,The_King_of_Comedy_(film),2,2
Lady_Gaga,The_Witcher_(TV_series),1,2
Lady_Gaga,Wonder_Woman_(2017_film),1,0
Leonardo_DiCaprio,YouTube,0,0
Lionel_Messi,Second_screen,2,2
List_of_Bollywood_films_of_2019,PewDiePie,2,2
List_of_Bollywood_films_of_2019,Pinocchio_(1940_film),0,0
List_of_highest-grossing_films,Robert_De_Niro,1,2
List_of_highest-grossing_films,Shazam!_(film),0,2
List_of_highest-grossing_films,The_Godfather,1,1
List_of_highest-grossing_films,Us_(2019_film),0,1
List_of_Marvel_Cinematic_Universe_films,Pripyat,2,1
List_of_Marvel_Cinematic_Universe_films,Ronaldo_(Brazilian_footballer),0,2
List_of_murdered_hip_hop_musicians,Luke_Perry,1,2
List_of_murdered_hip_hop_musicians,Serie_A,2,1
List_of_murdered_hip_hop_musicians,Ted_Bundy,2,0
List_of_murdered_hip_hop_musicians,The_Departed,0,0
List_of_murdered_hip_hop_musicians,Will_Smith,2,1
Liverpool_F,Murder_of_Dee_Dee_Blanchard,1,2
Liverpool_F,Pinocchio_(1940_film),2,0
Liverpool_F,Tesla_Cybertruck,0,1
Liverpool_F,Woody_Harrelson,1,1
Live_Aid,Madman_Across_the_Water,0,1
Live_Aid,The_Departed,1,2
Live_Aid,The_Fat_Blue_Line,0,2
LoveGame,Saturday_Night_Live,2,1
LoveGame,Ted_Bundy,0,2
LoveGame,Thanos,0,1
LoveGame,Thanos,0,0
LoveGame,The_Conjuring_Universe,2,1
LoveGame,The_Iron_Throne_(Game_of_Thrones),0,0
Luke_Perry,Saturday_Night_Live,1,0
Made_in_England_(Elton_John_album),Queen_(band),1,0
Made_in_England_(Elton_John_album),Radio_Ga_Ga,1,2
Madman_Across_the_Water,Second_screen,2,1
Madman_Across_the_Water,SpaceX,2,0
Madman_Across_the_Water,The_Departed,0,2
Madman_Across_the_Water,The_Departed,0,0
Marie_Fredriksson,Rami_Malek,2,1
Marlon_Brando,Rutger_Hauer,0,0
Marlon_Brando,The_Crown_(TV_series),2,2
Marlon_Brando,The_Lion_King_(2019_film),1,0
Marvel_Cinematic_Universe,Musical,2,1
Marvel_Cinematic_Universe,Old_Town_Road,1,0
Marvel_Cinematic_Universe,Paparazzi_(Lady_Gaga_song),0,0
Marvel_Cinematic_Universe,"Tesla,_Inc",0,1
Marvel_Cinematic_Universe,Thanos,0,2
Marvel_Cinematic_Universe,The_Mandalorian,1,0
Marvel_Studios,PayPal,1,2
Marvel_Studios,Vito_Corleone,1,1
Me_(book),Robert_De_Niro,2,1
Mr,Murder_of_Dee_Dee_Blanchard,0,0
Mr,Radio_Ga_Ga,0,1
Mr,Ted_Bundy,2,0
Mr,The_Conjuring_Universe,0,2
Murder_of_Dee_Dee_Blanchard,United_States_Congress,1,2
Musical,Scarlett_Johansson,0,1
Musical,The_Iron_Throne_(Game_of_Thrones),1,0
Musical,Warren_Beatty,2,1
Mysterio,Rami_Malek,0,0
Mysterio,Rashida_Tlaib,0,1
Mysterio,Robert_De_Niro,0,2
Mysterio,Star_Trek_Into_Darkness,0,1
Narendra_Modi,Rashida_Tlaib,0,0
Narendra_Modi,Us_(2019_film),2,1
Nipsey_Hussle,Play_the_Game_(song),1,1
Nipsey_Hussle,Rocketman_(film),1,1
Nipsey_Hussle,San_Diego_Comic-Con,2,2
Nipsey_Hussle,Sony_Pictures,2,0
Nipsey_Hussle,Victory_Lap_(Nipsey_Hussle_album),1,2
North_Korea,Notre-Dame_de_Paris_fire,1,2
North_Korea,"Rachel,_Jack_and_Ashley_Too",1,2
Notre-Dame_de_Paris_fire,Wonder_Woman_(2017_film),0,1
No_One_Like_You,Vine_(service),2,2
No_Time_to_Die,PewDiePie,1,1
No_Time_to_Die,The_Long_Night_(Game_of_Thrones),0,0
No_Time_to_Die,Vine_(service),1,0
Old_Town_Road,Patricia_Arquette,2,0
Old_Town_Road,Serie_A,0,0
